Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Rating,Payment,Date,Time,cogs,gross margin percentage,gross income
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,$888.62,9,Credit card,01/01/2019,11:36:00 a. m.,846.3,4.761904762,42.315
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,$177.41,6.3,Cash,01/01/2019,07:31:00 p. m.,168.96,4.761904762,8.448
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.948,$796.91,8.7,Ewallet,02/12/2019,12:58:00 p. m.,758.96,4.761904762,37.948
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,$54.97,4,Cash,02/12/2019,05:49:00 p. m.,52.35,4.761904762,2.6175
381-20-0914,A,Yangon,Member,Female,Fashion accessories,20.01,9,9.0045,$189.09,5.7,Credit card,01/12/2019,03:48:00 p. m.,180.09,4.761904762,9.0045
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,$308.91,8.9,Ewallet,01/12/2019,04:23:00 p. m.,294.2,4.761904762,14.71
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,$874.13,4.4,Credit card,01/12/2019,11:25:00 a. m.,832.5,4.761904762,41.625
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,6.8,Cash,03/11/2019,12:04:00 p. m.,378.68,4.761904762,18.934
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,62.12,10,31.06,$652.26,5.9,Cash,02/11/2019,04:19:00 p. m.,621.2,4.761904762,31.06
478-06-7835,A,Yangon,Normal,Male,Fashion accessories,89.69,1,4.4845,$94.17,4.9,Ewallet,01/11/2019,11:20:00 a. m.,89.69,4.761904762,4.4845
189-17-4241,A,Yangon,Normal,Female,Fashion accessories,87.67,2,8.767,$184.11,7.7,Credit card,03/10/2019,12:17:00 p. m.,175.34,4.761904762,8.767
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,$144.08,6.5,Credit card,03/10/2019,05:38:00 p. m.,137.22,4.761904762,6.861
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,9.5,Cash,02/10/2019,01:56:00 p. m.,513.66,4.761904762,25.683
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,$394.33,5.2,Ewallet,02/10/2019,12:56:00 p. m.,375.55,4.761904762,18.7775
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,$316.47,9.2,Ewallet,02/10/2019,12:28:00 p. m.,301.4,4.761904762,15.07
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,$586.97,5.5,Credit card,01/10/2019,10:33:00 a. m.,559.02,4.761904762,27.951
268-27-6179,B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,$474.35,7.3,Ewallet,03/09/2019,02:57:00 p. m.,451.76,4.761904762,22.588
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,$17.09,5,Cash,03/09/2019,03:36:00 p. m.,16.28,4.761904762,0.814
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,$702.22,9.6,Credit card,03/09/2019,02:36:00 p. m.,668.78,4.761904762,33.439
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,$817.24,6.2,Credit card,03/09/2019,01:18:00 p. m.,778.32,4.761904762,38.916
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,$472.31,5.7,Cash,02/09/2019,10:00:00 a. m.,449.82,4.761904762,22.491
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,$180.40,6.5,Ewallet,02/09/2019,08:31:00 p. m.,171.81,4.761904762,8.5905
263-10-3913,C,Naypyitaw,Member,Male,Fashion accessories,49.04,9,22.068,$463.43,8.6,Credit card,01/09/2019,02:20:00 p. m.,441.36,4.761904762,22.068
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,$202.34,5.6,Ewallet,01/09/2019,01:34:00 p. m.,192.7,4.761904762,9.635
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,$310.72,7.1,Ewallet,01/09/2019,01:46:00 p. m.,295.92,4.761904762,14.796
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,6.7,Cash,03/08/2019,01:21:00 p. m.,308.85,4.761904762,15.4425
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,$394.28,9.3,Credit card,03/08/2019,08:01:00 p. m.,375.5,4.761904762,18.775
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,"$1,020.71",8.7,Credit card,02/08/2019,01:00:00 p. m.,972.1,4.761904762,48.605
649-29-6775,B,Mandalay,Normal,Male,Fashion accessories,33.52,1,1.676,$35.20,6.7,Cash,02/08/2019,03:31:00 p. m.,33.52,4.761904762,1.676
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,"$1,039.29",8.7,Credit card,02/08/2019,04:20:00 p. m.,989.8,4.761904762,49.49
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,$20.69,9.5,Ewallet,02/08/2019,11:39:00 a. m.,19.7,4.761904762,0.985
189-08-9157,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.2785,$299.85,5.9,Credit card,01/08/2019,04:17:00 p. m.,285.57,4.761904762,14.2785
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,$13.42,9.5,Ewallet,01/08/2019,02:11:00 p. m.,12.78,4.761904762,0.639
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,$684.92,5.2,Credit card,01/08/2019,07:07:00 p. m.,652.3,4.761904762,32.615
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,4.5,Cash,01/08/2019,08:08:00 p. m.,363.23,4.761904762,18.1615
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,$69.09,5.6,Ewallet,03/07/2019,02:53:00 p. m.,65.8,4.761904762,3.29
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,$334.48,8.5,Ewallet,02/07/2019,07:30:00 p. m.,318.55,4.761904762,15.9275
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,$507.44,9.6,Ewallet,02/07/2019,12:23:00 p. m.,483.28,4.761904762,24.164
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,$273.80,8.5,Ewallet,02/07/2019,05:55:00 p. m.,260.76,4.761904762,13.038
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,$180.87,8.2,Cash,02/07/2019,05:59:00 p. m.,172.26,4.761904762,8.613
109-28-2512,B,Mandalay,Member,Female,Fashion accessories,97.61,6,29.283,$614.94,9.9,Ewallet,01/07/2019,03:01:00 p. m.,585.66,4.761904762,29.283
566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,$352.58,6.2,Cash,01/07/2019,08:52:00 p. m.,335.79,4.761904762,16.7895
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,$104.83,7,Credit card,03/06/2019,11:55:00 a. m.,99.84,4.761904762,4.992
351-62-0822,B,Mandalay,Member,Female,Fashion accessories,14.48,4,2.896,$60.82,4.5,Ewallet,02/06/2019,06:07:00 p. m.,57.92,4.761904762,2.896
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,$407.32,9.4,Ewallet,02/06/2019,05:20:00 p. m.,387.92,4.761904762,19.396
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,9.1,Cash,01/06/2019,12:12:00 p. m.,326.72,4.761904762,16.336
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,6.8,Cash,01/06/2019,11:51:00 a. m.,297.99,4.761904762,14.8995
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.485,$115.19,5.3,Ewallet,03/05/2019,12:29:00 p. m.,109.7,4.761904762,5.485
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,$232.16,8.6,Credit card,03/05/2019,05:07:00 p. m.,221.1,4.761904762,11.055
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,7.8,Cash,03/05/2019,05:43:00 p. m.,163.82,4.761904762,8.191
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,$145.59,9.7,Ewallet,02/05/2019,07:05:00 p. m.,138.66,4.761904762,6.933
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,$32.15,4.1,Credit card,02/05/2019,02:14:00 p. m.,30.62,4.761904762,1.531
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,$77.66,5,Credit card,01/05/2019,11:32:00 a. m.,73.96,4.761904762,3.698
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,$33.50,9.1,Ewallet,01/05/2019,12:40:00 p. m.,31.9,4.761904762,1.595
628-34-3388,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,8.214,$172.49,7.9,Credit card,01/05/2019,08:54:00 p. m.,164.28,4.761904762,8.214
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,$239.59,9.8,Credit card,01/05/2019,08:30:00 p. m.,228.18,4.761904762,11.409
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,8,Cash,03/04/2019,11:27:00 a. m.,440.64,4.761904762,22.032
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,9.5,Cash,02/04/2019,07:38:00 p. m.,144.08,4.761904762,7.204
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,$204.25,7.6,Ewallet,02/04/2019,03:44:00 p. m.,194.52,4.761904762,9.726
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.582,4.1,Cash,01/04/2019,07:01:00 p. m.,274.84,4.761904762,13.742
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,$85.51,9.5,Credit card,30/03/2019,12:51:00 p. m.,81.44,4.761904762,4.072
573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,$95.67,5.1,Ewallet,28/03/2019,01:41:00 p. m.,91.11,4.761904762,4.5555
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,$525.23,4.5,Ewallet,28/03/2019,04:06:00 p. m.,500.22,4.761904762,25.011
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,$943.30,6.6,Cash,27/03/2019,10:43:00 a. m.,898.38,4.761904762,44.919
163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,$51.15,4.1,Cash,26/03/2019,07:20:00 p. m.,48.71,4.761904762,2.4355
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,$130.03,8.5,Credit card,26/03/2019,06:37:00 p. m.,123.84,4.761904762,6.192
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,$55.00,5.8,Cash,26/03/2019,07:44:00 p. m.,52.38,4.761904762,2.619
362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,19.13,$401.73,9.9,Cash,25/03/2019,10:23:00 a. m.,382.6,4.761904762,19.13
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,$370.13,5.9,Credit card,24/03/2019,06:14:00 p. m.,352.5,4.761904762,17.625
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,$495.32,6.9,Ewallet,23/03/2019,01:23:00 p. m.,471.73,4.761904762,23.5865
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,$384.47,4.8,Credit card,23/03/2019,07:20:00 p. m.,366.16,4.761904762,18.308
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,$156.03,8.3,Ewallet,23/03/2019,06:59:00 p. m.,148.6,4.761904762,7.43
616-24-2851,B,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,$75.05,6.5,Ewallet,22/03/2019,02:42:00 p. m.,71.48,4.761904762,3.574
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,$208.43,9,Cash,20/03/2019,01:02:00 p. m.,198.5,4.761904762,9.925
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,$745.40,5.7,Cash,20/03/2019,04:28:00 p. m.,709.9,4.761904762,35.495
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,$35.31,5.6,Cash,20/03/2019,07:55:00 p. m.,33.63,4.761904762,1.6815
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,$213.53,6.7,Credit card,19/03/2019,07:42:00 p. m.,203.36,4.761904762,10.168
574-22-5561,C,Naypyitaw,Member,Female,Fashion accessories,82.63,10,41.315,$867.62,7.9,Ewallet,19/03/2019,05:08:00 p. m.,826.3,4.761904762,41.315
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,$16.28,7.4,Credit card,19/03/2019,03:23:00 p. m.,15.5,4.761904762,0.775
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,$721.98,7.5,Ewallet,19/03/2019,03:49:00 p. m.,687.6,4.761904762,34.38
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,$96.58,9.8,Cash,18/03/2019,03:29:00 p. m.,91.98,4.761904762,4.599
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,$54.04,8.5,Ewallet,18/03/2019,03:52:00 p. m.,51.47,4.761904762,2.5735
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,$369.50,8.4,Credit card,17/03/2019,07:06:00 p. m.,351.9,4.761904762,17.595
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,$408.49,6.8,Ewallet,16/03/2019,03:33:00 p. m.,389.04,4.761904762,19.452
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,$206.43,7.2,Credit card,15/03/2019,06:20:00 p. m.,196.6,4.761904762,9.83
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,$57.08,4.3,Ewallet,15/03/2019,04:26:00 p. m.,54.36,4.761904762,2.718
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,$402.27,8.5,Credit card,14/03/2019,07:02:00 p. m.,383.11,4.761904762,19.1555
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,$93.74,4.1,Ewallet,14/03/2019,11:16:00 a. m.,89.28,4.761904762,4.464
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,$625.91,5.3,Cash,14/03/2019,11:07:00 a. m.,596.1,4.761904762,29.805
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,$102.40,6.8,Ewallet,13/03/2019,12:47:00 p. m.,97.52,4.761904762,4.876
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,$59.33,9.6,Ewallet,13/03/2019,03:45:00 p. m.,56.5,4.761904762,2.825
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,5.7,Cash,13/03/2019,07:22:00 p. m.,153.2,4.761904762,7.66
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,$72.87,8.2,Ewallet,13/03/2019,07:48:00 p. m.,69.4,4.761904762,3.47
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,$48.73,4,Credit card,03/03/2019,08:06:00 p. m.,46.41,4.761904762,2.3205
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19.255,$404.36,5.5,Cash,02/03/2019,03:59:00 p. m.,385.1,4.761904762,19.255
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,$56.47,4.7,Ewallet,02/03/2019,08:13:00 p. m.,53.78,4.761904762,2.689
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,$195.72,6,Credit card,28/02/2019,06:37:00 p. m.,186.4,4.761904762,9.32
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,7.3,Cash,28/02/2019,02:42:00 p. m.,410.9,4.761904762,20.545
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,$45.11,6.6,Ewallet,27/02/2019,12:22:00 p. m.,42.96,4.761904762,2.148
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,$736.44,7.6,Ewallet,27/02/2019,04:10:00 p. m.,701.37,4.761904762,35.0685
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,$207.59,5,Credit card,27/02/2019,06:57:00 p. m.,197.7,4.761904762,9.885
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,$165.12,7.5,Ewallet,27/02/2019,05:36:00 p. m.,157.26,4.761904762,7.863
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,$209.77,7.1,Ewallet,26/02/2019,11:48:00 a. m.,199.78,4.761904762,9.989
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,$58.22,4.9,Credit card,26/02/2019,05:46:00 p. m.,55.45,4.761904762,2.7725
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,$306.81,4.9,Credit card,25/02/2019,05:16:00 p. m.,292.2,4.761904762,14.61
871-79-8483,B,Mandalay,Normal,Male,Fashion accessories,94.13,5,23.5325,$494.18,4.8,Credit card,25/02/2019,07:39:00 p. m.,470.65,4.761904762,23.5325
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,$175.92,4.6,Cash,24/02/2019,07:57:00 p. m.,167.54,4.761904762,8.377
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,8.9,Cash,22/02/2019,10:49:00 a. m.,488.79,4.761904762,24.4395
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,$183.65,6.6,Ewallet,22/02/2019,06:35:00 p. m.,174.9,4.761904762,8.745
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,$208.69,9.6,Ewallet,22/02/2019,10:43:00 a. m.,198.75,4.761904762,9.9375
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,$49.81,6.8,Credit card,22/02/2019,06:19:00 p. m.,47.44,4.761904762,2.372
269-04-5750,B,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,$310.04,6.7,Cash,21/02/2019,06:31:00 p. m.,295.28,4.761904762,14.764
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.167,8.2,Cash,21/02/2019,12:38:00 p. m.,12.54,4.761904762,0.627
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,$206.81,9.2,Ewallet,19/02/2019,10:12:00 a. m.,196.96,4.761904762,9.848
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.533,$284.19,6.2,Cash,18/02/2019,07:39:00 p. m.,270.66,4.761904762,13.533
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,6.6,Cash,18/02/2019,01:28:00 p. m.,618.38,4.761904762,30.919
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,$142.95,7.2,Credit card,17/02/2019,01:34:00 p. m.,136.14,4.761904762,6.807
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,$252.76,9.4,Credit card,16/02/2019,06:04:00 p. m.,240.72,4.761904762,12.036
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,$718.76,4.9,Ewallet,16/02/2019,05:30:00 p. m.,684.53,4.761904762,34.2265
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,$95.92,6.8,Cash,16/02/2019,03:42:00 p. m.,91.35,4.761904762,4.5675
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,4.2,Cash,16/02/2019,10:52:00 a. m.,328.59,4.761904762,16.4295
227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,8.4,Cash,15/02/2019,12:44:00 p. m.,509.88,4.761904762,25.494
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,$163.61,7.9,Cash,15/02/2019,03:21:00 p. m.,155.82,4.761904762,7.791
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,8.1,Cash,15/02/2019,12:31:00 p. m.,241.44,4.761904762,12.072
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,"$1,042.65",6.6,Credit card,15/02/2019,02:53:00 p. m.,993,4.761904762,49.65
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,$165.45,4.8,Credit card,13/02/2019,10:50:00 a. m.,157.57,4.761904762,7.8785
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,$195.26,8,Credit card,13/02/2019,03:06:00 p. m.,185.96,4.761904762,9.298
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,6.9,Cash,13/02/2019,04:59:00 p. m.,147.8,4.761904762,7.39
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,$85.11,7.1,Credit card,03/02/2019,01:01:00 p. m.,81.06,4.761904762,4.053
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,$485.57,8.6,Credit card,03/02/2019,04:35:00 p. m.,462.45,4.761904762,23.1225
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,$400.76,6.4,Ewallet,02/02/2019,01:23:00 p. m.,381.68,4.761904762,19.084
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,$452.87,5.5,Credit card,02/02/2019,06:31:00 p. m.,431.3,4.761904762,21.565
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,7.1,Cash,02/02/2019,08:42:00 p. m.,178.92,4.761904762,8.946
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,$175.04,9.5,Credit card,02/02/2019,02:05:00 p. m.,166.7,4.761904762,8.335
198-84-7132,B,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,$383.76,7,Cash,01/02/2019,01:40:00 p. m.,365.49,4.761904762,18.2745
446-47-6729,C,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,9.982,$209.62,6.7,Credit card,01/02/2019,06:09:00 p. m.,199.64,4.761904762,9.982
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,$652.89,6,Ewallet,31/01/2019,10:33:00 a. m.,621.8,4.761904762,31.09
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,$145.07,6.9,Credit card,31/01/2019,07:48:00 p. m.,138.16,4.761904762,6.908
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,$431.26,7.6,Ewallet,31/01/2019,10:00:00 a. m.,410.72,4.761904762,20.536
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,$829.08,8.5,Ewallet,31/01/2019,10:36:00 a. m.,789.6,4.761904762,39.48
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.62,4,6.524,$137.00,9,Cash,29/01/2019,02:12:00 p. m.,130.48,4.761904762,6.524
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,$265.10,8.9,Cash,29/01/2019,12:25:00 p. m.,252.48,4.761904762,12.624
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,$786.62,7.4,Credit card,29/01/2019,11:56:00 a. m.,749.16,4.761904762,37.458
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,$125.06,5.4,Ewallet,28/01/2019,07:24:00 p. m.,119.1,4.761904762,5.955
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,$510.96,9.5,Ewallet,27/01/2019,02:55:00 p. m.,486.63,4.761904762,24.3315
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,$398.96,9.3,Ewallet,27/01/2019,06:05:00 p. m.,379.96,4.761904762,18.998
173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,9.7,Cash,26/01/2019,02:51:00 p. m.,379.5,4.761904762,18.975
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,9.2,Cash,26/01/2019,06:53:00 p. m.,184.25,4.761904762,9.2125
289-65-5721,B,Mandalay,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,6.5,Cash,26/01/2019,07:28:00 p. m.,162.74,4.761904762,8.137
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,$12.69,8.2,Credit card,26/01/2019,06:19:00 p. m.,12.09,4.761904762,0.6045
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,$68.24,4.5,Credit card,26/01/2019,10:06:00 a. m.,64.99,4.761904762,3.2495
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,$22.39,5.9,Cash,26/01/2019,12:43:00 p. m.,21.32,4.761904762,1.066
191-10-6171,B,Mandalay,Normal,Female,Fashion accessories,39.62,7,13.867,291.207,7.5,Cash,25/01/2019,01:18:00 p. m.,277.34,4.761904762,13.867
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,$128.02,4.9,Credit card,25/01/2019,07:39:00 p. m.,121.92,4.761904762,6.096
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,$267.34,7.4,Ewallet,25/01/2019,06:30:00 p. m.,254.61,4.761904762,12.7305
778-71-5554,C,Naypyitaw,Member,Male,Fashion accessories,15.43,1,0.7715,$16.20,6.1,Credit card,25/01/2019,03:46:00 p. m.,15.43,4.761904762,0.7715
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,$77.81,9.2,Cash,25/01/2019,11:05:00 a. m.,74.1,4.761904762,3.705
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,$728.11,7.2,Credit card,24/01/2019,06:04:00 p. m.,693.44,4.761904762,34.672
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,$293.64,7.2,Cash,24/01/2019,11:45:00 a. m.,279.66,4.761904762,13.983
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,$32.14,5.2,Ewallet,23/01/2019,12:20:00 p. m.,30.61,4.761904762,1.5305
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,9.2,Cash,23/01/2019,11:15:00 a. m.,318.08,4.761904762,15.904
